"TNA","c1","c2","c3","m1","m2","m3","n1","n2","n3","p1","p2","p3"
0.975257766766744,-6.04487401582251,71.0389512726571,12.8562939486001,-2.76866249843224,-43.2402629661374,-2.47700899435614,0.292518139786774,76.551439044831,1.64866372863902,14.1249971258518,98.7121050893329,3.18814426986501
-0.752699507462547,5.33416854711948,70.562373487352,12.0758369148243,-5.0215272170539,-43.3193750097416,0.512936628957887,0.34824777177638,71.4991293596969,2.38587109127904,10.279264904771,97.6001121141016,-1.87716664932668
2.19454709692415,0.120756599425542,68.7438942704854,12.4661501117516,-7.30755253971575,-43.9741326277144,-6.47513766843394,0.00608417241496181,70.4688831398539,0.826385336094853,11.6285789230124,98.3800817942247,0.989206616766751
1.33709013316489,-1.34467426398627,73.4520433475122,12.172892524628,-5.20070352612627,-44.0509221889079,-0.354359725461172,0.626804979155368,68.6203587901987,3.08049280037566,9.89567494688988,97.8853950859047,-2.22758839232847
1.42074842585072,0.565501439357017,71.7259698333253,12.8213221721817,-10.6201644537673,-44.789816361852,-9.19842928063364,0.801593848718728,72.6557136983814,4.33646210524712,9.36115673791581,98.5502109862864,-2.41487674973905
2.24581396820979,3.9623724477753,70.6461018290313,12.8435232280754,-6.88429042498799,-43.8368499283679,-8.49051176211516,0.894864645979993,63.95887235952,5.73780674375618,12.2037471200664,97.7319857352413,-1.54269911115989
2.69402646603685,-0.376413982419186,70.3164370515059,12.7704135079402,-8.70967429230144,-44.2313633034937,-0.477384843419833,0.171084118122095,66.9697708540338,1.39247507737624,13.7938429306276,98.9566306811757,-0.808385226409882
-0.426972132653065,-5.32654215015025,68.356884335116,12.007623359561,-2.73719509113644,-43.8383455239236,-9.17579463582597,0.353753872041222,72.6842379324429,3.05490727456724,13.5941483236998,97.4931850135326,-0.847633821889758
1.78344488441066,9.03637025960842,69.7685555945391,12.8170374874026,-4.60673111007643,-43.9029383533634,-0.56644763958944,1.01378847341749,72.3150885985553,5.86758532697223,11.2581875048922,97.9656305569224,1.20813283836469
3.08528426914036,-0.967227032717389,70.5428302430012,12.9414680795744,-6.48325675889432,-43.5381778497249,-0.699366744427052,0.597031145216771,64.4696279121073,4.10557411014393,16.4935245726346,97.7389234295115,-0.324584909714758
0.81662940062169,-2.18014564967236,68.8124077962346,12.3156854447443,-3.62252775715541,-43.8833320583217,-4.11339410948995,0.827228682983819,76.7536096583607,4.94037892160659,14.3128827652226,98.1523337014951,-0.975168596487492
-0.598204003666386,3.21175321057728,65.420996734173,12.0566722548101,-3.96600650891125,-44.788218528498,-3.08718712895484,0.89305528982927,71.0643086296813,5.16251844715804,10.8869086944887,97.9766464130953,-0.339942739345133
-0.576534812754942,3.69496005710165,68.5888596944752,12.135776351206,-0.976015330565258,-43.1964721297845,-8.72462605621312,0.400122666776583,66.7401477647174,2.40015671307539,10.5543834750828,98.6399813154712,0.0386084644123912
1.06276126498947,4.64885896133499,70.3913003542276,12.3048204553779,-7.34170416690325,-43.9981619655155,-11.1552689507666,0.049369454610381,65.9711072177939,1.3528404441261,10.0415947201865,98.3858598782681,-2.63573098229244
1.67613968217433,-9.50707279817468,69.2405103383311,12.5988792798016,-5.25328072718235,-43.8747670291923,0.668970117733588,0.37746005788225,67.3044374045135,2.12366063032657,3.18626232192669,97.280996650923,-2.94080129591748
2.13183385336726,-0.702808940554523,77.6174115997722,12.5221466924995,-3.80366601792836,-43.8714202619158,-0.435149128131809,0.526782678124112,71.5902364033463,3.72013828212031,6.02363967711003,98.3929653307423,-2.77245215792209
0.335297234013285,15.0931083034441,70.8880019398348,12.1535814667586,-7.44005319896583,-43.7584623945877,-2.3119541350796,0.172186126590326,75.9315202873265,0.841074203945158,10.8596462469477,98.9985707062297,-3.67631970020011
1.83938807277597,4.23776924830369,71.4789397939461,12.4900068889838,-3.16207162566178,-44.1149852871895,-13.1640607275156,0.651002641578701,67.6040979898961,4.03594607358244,13.6368799836456,98.7854945561849,-0.283901121933013
0.573628629355978,-8.75086490374562,71.3997533390434,12.3204000133555,-2.74803386753155,-44.0852337032557,-10.5471409585982,0.947178256659823,72.3045329198437,5.72461821981836,12.0065445192339,98.4772963519208,2.805695946794
2.2218964294379,9.19246021496112,73.7836306719683,12.6268303436227,-3.03854641203345,-43.4751300108619,-2.38502855934462,0.117474802704012,71.7868469232521,0.109188559844647,10.5460253211948,97.0129262162372,-1.5281290365383
-1.78800781284279,1.50202438325969,70.1399883708693,12.101118788356,-3.97664823544832,-44.842345376499,-1.78172794298336,0.308980590959526,61.5226488187746,2.26752378943317,9.76385777097616,97.3839859110303,-2.12517547933385
0.177958959790158,9.79957171957433,73.0064793829992,12.5354517335072,-2.76111878438298,-43.1690768739209,-4.62856655409065,0.538309554748034,65.6920465497873,3.49239850135288,8.72190841114785,98.7079660235904,1.83142304373905
-0.314219765609395,5.91324737624073,71.705965184495,12.3382207558025,0.0933810149951906,-43.0812408695929,-9.22170515033662,0.121317026357147,64.903897484938,0.745832098580606,6.29908162018014,97.4382871352136,-2.17097168974578
1.8073790855189,3.07001421133431,72.4502497010538,12.8198089797515,-4.82608943506356,-44.0509756840765,-9.38261173429362,0.987951658722833,69.6116003506696,5.75295664877625,13.8801168277019,97.1135279238224,-3.0590453967452
0.49947592889148,3.92431049330965,71.245019505642,12.3699933488388,-5.49030682558002,-43.6808373401873,-4.50860937199892,0.242941509950004,65.3225845996152,0.925901249834965,11.301799787556,97.6385238007642,-0.599373252596706
0.697535344695652,6.32479271861772,69.4756746389647,12.3232776289806,-6.46302741376316,-43.8300790572539,-8.09682868531099,0.763391347093,71.3439780789791,4.55821378780907,14.1016813472171,98.2648642165586,-1.1523103704676
1.00772816765837,-4.74652561566489,70.335880650785,12.6423026069533,-6.02475254821965,-44.500820547808,-5.27124927326208,0.934846040421899,69.9338616116325,5.72135285353989,9.58065671651347,98.709255348891,-1.53344726376235
-0.817187395050544,15.0421308811468,65.7490564803592,12.1784792849794,-4.86347937970768,-44.8189849569462,-3.16435023312871,0.774882178635664,72.3255340070365,4.83972973058093,10.7461216947332,97.8460466722026,2.47872840147465
1.49321287557462,3.52178699823087,71.9583812911027,12.5463364911266,-5.70118301763069,-44.1922700270079,-6.22906869582491,0.340598935487661,63.3528291585579,2.28130590554791,1.94933717428558,98.7710247468203,-3.37053604424
2.57385046303242,2.81169673031692,66.9972289229,12.9945717251394,-6.58646202931973,-43.5774120450951,-1.9541853234234,0.801669544143724,63.5978310204146,3.93934964108473,8.14974854858847,98.7306878571399,-1.31271222932264
0.279036209267353,11.7638174516591,70.608541097319,12.5654198124539,-2.14384316080488,-43.177718824707,-10.1749884127633,0.815964188794978,71.3364653590971,5.005002670908,9.09507427075904,97.3722642883658,-3.38824693486094
2.68105889347112,14.208419347538,72.2891249370858,12.9923769501038,-2.84319482922464,-43.4115520245396,-5.65508466503268,0.742703318619526,64.2986215270884,4.34597459985785,6.3044201946621,97.4205176183023,1.13891877839342
-0.655060981160717,-1.41567344067966,72.1448816652671,12.0220363361295,-7.90088931297795,-43.3686178433709,-3.11978475871132,0.215166941414134,64.7005813654895,1.42648409279967,9.2401984872261,97.2740401374176,1.52225862722844
1.91399838121854,4.50547870864163,72.1591166356828,12.5397517425008,-3.29370792794831,-44.1273586978205,-8.68764310902897,0.126768646860999,65.2172165766748,0.394419982455434,9.55393291829493,97.4805991249159,-4.25847823824733
1.57268412048845,2.28116582523527,69.7089097693218,12.1848259528633,-6.04183865999791,-44.0302135176025,-11.2884871491459,0.60961683469538,70.6209415208344,4.47134456826025,10.9585881402657,98.7268393132836,1.27232910506427
0.0871897873672541,-2.25415182139418,69.6156599560831,12.1252990756184,-3.1135215706577,-44.70764436014,-11.0477749070942,0.944960355852873,57.4513178628935,6.13365911904224,0.43469732960984,97.8771221642382,0.851647120434791
-0.395040216501168,-7.359854660218,71.067108205839,12.4354538945481,-3.83400993709909,-43.0603338438086,1.51594170733107,0.266188188789444,66.7825688323075,0.871483904002656,11.5634243426593,97.7095747124404,-0.645033597946167
-1.25686430258074,5.71164694822984,71.8233488862394,12.4198435426224,-0.663741648455829,-43.0411467542872,-3.08930337824341,0.0570107548235736,74.0053163455257,0.15612904694435,9.3298201648177,98.917882014066,-1.01685716025531
1.01815350443717,3.67220933622619,69.9232037128075,12.4257664950565,-4.93783683402959,-44.1574636623263,-1.47312432099082,0.539270726861685,64.7116031687986,3.40523067242864,4.93829132637918,97.0114787733182,-5.3728914251551
-0.0318992528289685,7.11084408696413,70.4815491726139,12.1326224568766,-4.35605819901388,-43.9947426435538,-9.15042915127952,0.150726596388431,69.1255963712257,1.05422128324513,9.63860762652779,97.3931763758883,-2.65979058202356
0.0370297513265959,-4.37782344072762,70.3620434346221,12.0176962141413,-2.79445636931857,-43.5413632635027,-10.5327297225908,0.358418274864739,62.6047773526294,2.96129403632011,9.03262596774728,97.892840010114,-0.669393860734999
-0.0176208317295677,6.46425427217866,68.6944088147188,12.0119580088649,-5.69743862669857,-44.0215501300991,-3.87824751823503,0.289142459932765,72.3117195019383,2.32371968962369,12.2136479503209,98.8243211535737,-0.786289033479989
0.754846818410916,4.41575126267224,67.6087705338901,12.469670010265,-3.12716006496604,-44.415465219412,-1.60674064034899,1.00513498506197,67.1360631694855,5.84884442034967,6.39469078480479,97.0723994500004,-3.31948882574216
-1.23795778589341,-3.09285728145136,71.2365104901476,12.0672433632426,-5.00231506824517,-44.9507526904345,-6.85828709809119,0.19113869569085,70.4553329732728,1.19729781667133,13.0642846246563,98.1037541343831,-0.2439055130817
-0.790147504005321,9.62625437158644,71.3023699673477,12.5337171379942,-3.16653095993191,-44.978195392061,-10.2213959733843,0.0768255446396014,71.2710301353782,0.347951330323838,11.1859473967554,98.1787157356739,-3.92176059260964
0.11053681675623,-3.50325869754561,69.8945627355634,12.1653082165867,-2.7788725970834,-43.9195628771558,-5.73674526168699,0.689552776250873,70.6584276310805,4.45285481541354,11.5419403242992,98.2133984453976,-0.960025183856487
3.26625004073974,16.3325772093687,69.1921619787228,12.9004219609778,-2.46120778111178,-43.7602296317928,-8.7611941912512,0.0996802082781032,65.8730966207777,0.732659150331579,10.5021311755748,98.1688480563462,-0.810304939746857
1.85067625663493,6.89074961011677,70.6356704660751,12.6627216683701,-3.5102780543675,-44.3266429593787,-13.1504315003377,0.136143387388149,71.0533557956872,1.71878624467757,14.3241149562864,97.3411195892841,-5.23659893870354
1.67470321256993,-6.39337916040367,70.956894888881,12.8109890031628,-3.48233863555289,-43.3597521656193,-2.6004598722223,0.184602085276346,74.3101186156934,0.632193245386234,13.9525998644764,97.2878162632696,1.52800450613722
2.19023455339106,7.3426177118662,69.8601955739005,12.7578634505626,-5.81626681859943,-43.876965246629,-0.031857173558149,0.105308665873458,61.2437983589953,1.24587369257726,8.87375090213425,97.4665233180858,-0.198739634361118
2.27831508929356,5.87165120976096,71.3208740029341,12.698064208962,-2.17454932475309,-43.9718615980819,-6.68919420964711,0.642677587045441,67.3015582628077,3.73860041946243,15.6221627640682,98.6036570575088,2.43932894617319
2.37293202622853,0.00345217530153086,69.8597403946622,12.6296653233003,-3.80120392643104,-43.7291232701391,1.26001425187652,0.309570874942359,66.2865818553925,1.56824817951148,10.1377220105057,98.4041235409677,1.53105595521629
0.296293712804804,2.09275639778287,70.4737765808067,12.0769308137242,-3.9078442164953,-44.0204123971052,-9.46949643062487,1.07110421395492,63.3840432949098,6.07491740345971,13.2875946376753,98.5179786016233,0.871122792828828
0.472105967189439,-6.37545322903058,73.1805978171951,12.4840383012779,-2.43884980732712,-43.1186383673921,-7.62955745248802,0.305724744211107,68.6570588361488,1.72967929654261,11.7368654770875,98.6715001086704,0.0191276813857257
1.40519146587491,-1.63521736309658,69.2773884337272,12.724663592875,-5.57480535676744,-43.1419612038881,-10.2435350409967,0.997000166122423,71.6941382261598,6.0887163460582,8.0457499413006,97.2055659056641,-1.34114469727501
1.38977302559003,-3.86084083189058,71.2379078645169,12.8698114019353,-5.09539225151066,-43.386681989301,-11.2083394812842,0.677851055431731,70.2265253145151,4.53450485673979,10.3909081144373,98.8547117202543,-1.51306199328974
2.40481514057284,-4.86662621086516,69.6106705141773,12.7047182661481,-3.99921851434692,-43.8298007352278,-10.4509734819891,0.347874430740403,70.0840900102213,0.871238103044059,11.6998770640304,97.5990635445341,2.13154956977814
0.796317998187713,9.8058352603228,70.8856401717368,12.4289104444906,-3.06401304908716,-43.8836007970385,-9.64939743129617,0.954369909171167,69.6435387578181,6.23743361510654,10.2077962623478,97.3324145097286,-1.56247900053859
1.18083881970495,10.1570267132934,73.2769348772853,12.5141418655403,-2.96378714239127,-43.8417661306448,-10.9855342917973,0.262195397929046,73.923334480974,1.97314241988465,11.5802876329911,98.7450266475789,-3.76103117922321
0.201904331170531,2.55990354897241,66.6779458385271,12.111346892314,-2.62941867090558,-44.042034975253,-7.51663535112834,0.161744247526695,70.329830554633,0.992781468350231,12.3955214549154,97.1183963944204,-0.482414379250258
1.30973421897644,3.11814483860493,69.4346801760084,12.5430582785048,-6.37784291865089,-44.7751095513813,-1.73635163316102,0.505443495100031,66.9284966602947,3.40626311954849,12.8430445149072,97.8295614416711,1.84940216457471
0.318355913381594,14.3115880137141,70.7866956572705,12.5766762329731,-1.55865265683071,-43.1684465385042,-9.20050158072512,0.0543640318529123,70.1515190131461,0.546139181346197,12.5527138213998,97.2194633069448,-4.19982058228925
2.00225644990859,8.83800428737173,71.9926605615839,12.7454822792206,-4.7417041817849,-44.0033190394752,-8.85055179013026,0.618865246303183,68.4458755376899,3.307038597146,9.26674209044964,98.3000633940101,3.20609272830188
2.99994838303593,11.0719002284845,70.4380003299818,12.8439625839237,-1.78749921363475,-44.1178051587194,-8.76505102044268,1.00797726477843,71.4256324966458,5.67465669862904,5.03907362194705,97.9621532917954,2.55226796725765
1.86963295671527,-0.666018894776421,69.8927579255289,12.6416786755435,-7.12897413296668,-44.2689338154159,-6.40021851235978,0.541051790502204,77.2600792780567,3.61710988744269,12.468243029244,97.7624182901345,-3.01412916416302
-0.188220783000514,-2.3110293225006,67.5053255536864,12.0524494533893,-8.36151250348243,-44.6896851775236,-12.2829671879515,0.0223016543723736,68.0323785477368,0.0922700351430412,15.8743114001804,98.75650534546,3.7004461302422
-0.159043176268739,5.26690053806304,67.660713898062,12.2084679775871,-2.69276488787979,-44.6032379199751,-8.66545684858182,0.00663873181518639,63.8669166066749,0.407373076060918,5.52555983020924,98.6936990078539,-1.18433370813727
0.087619192871452,2.36633905029122,68.5367478502213,12.1405030789319,-4.01722881875026,-44.5817424552515,-2.67127774675951,0.2963396514238,65.8868712054949,3.16469119964552,9.01321972117709,98.7170598423108,-2.4856920549646
2.0835488743254,11.0166021879562,70.0509263458724,12.781234983122,-3.37574832633867,-44.1702236309648,-11.1272988389175,0.928293468470496,73.9063707134336,4.97370546965394,11.7463849247693,98.5549870743416,-1.44320583576337
0.940844880309477,2.74351347040801,69.7061547145085,12.4671076715458,-2.51160548721247,-44.0397718474269,-10.5255313923382,0.111669342683483,61.0173220864078,0.416382685267305,2.70660348561256,97.4698720192537,-3.59897702094167
0.81134307565339,5.98176259700578,69.5968013863617,12.3975194022059,-4.97772650588501,-43.422173732426,-2.0468711492608,0.220258056890607,68.3284788097462,2.27341460504929,16.3209715265388,98.5895402054302,3.11219190014526
1.59575307716003,-3.90023956568824,67.2366375470374,12.5543755511753,-5.74562930230416,-44.1398159745149,-12.635866747766,0.375767921946245,67.26251776662,2.85441622872757,11.9310464898997,98.8319178717211,2.17369656357914
-1.12889592186589,9.21755579890501,66.1839450781747,12.0399147376884,-1.722122044474,-43.040330327116,-2.65069979917677,0.807631426101271,71.3042605323865,4.25543769985541,11.5406275522901,98.9504037736915,3.40944014443085
-0.68343560505335,11.6662029107511,70.3007245269927,12.0674145594239,-8.83178599041353,-43.6453924127854,-2.67640948188606,0.782778438895455,71.3744612849215,4.68047457399299,12.5992914499349,98.7318702996708,-0.312485619913787
0.647825123001064,-2.68986752011529,71.6448658598592,12.4299893151037,-7.213850770707,-43.6248867763206,-10.4719612869164,0.658257189944447,70.3528726320161,4.74347400438928,15.0030505923059,98.8014124580659,3.6290819668211
3.29017173013941,-1.30122598338821,71.3865432984631,12.9412404319737,-4.94245289209077,-44.0292670703493,-9.66828859134202,0.0287438873191523,60.0816949565963,0.52245070772333,5.75172783949683,97.704696199391,-4.33804686693475
1.19396751381286,-2.63060218368349,69.9878090208206,12.7334891937207,-3.02770912759782,-43.1365159191191,-3.81370601428514,0.730500545758457,72.943694589261,4.88098078297855,10.0320233439173,97.0342213879339,-4.99561110371724
0.350224150436312,4.56398409485214,69.8285608069215,12.6254082799423,-5.17573505632556,-44.9056519949809,-0.198609016428187,0.861195513695601,76.4638843740827,4.91166543410029,12.3996358997304,98.3642533612438,-3.26825788756832
-0.586583632356535,-1.418991629391,67.5595127768556,12.0850843619555,-4.53885981873699,-44.3892996436916,-10.9906796009538,0.888620300161042,77.0652505720666,5.94339069311858,8.2518948958209,98.9130509621464,-1.49786921823397
2.22618505517098,8.98087424648917,69.6376798951913,12.7373596469406,-3.14265939638013,-44.1317925765179,-10.9969385610013,0.231621776529418,64.2548176225354,1.8426430613197,14.525001651922,98.1136394981295,-2.19203114695847
1.59036080731577,8.24042391738109,76.8839872491667,12.5842412528582,-8.38605559556018,-44.0827523609623,-5.64944605739391,0.283018988533633,67.4879981491851,2.3127932393389,7.21577812196264,98.0643052272499,1.36035458557308
-1.93752212249447,0.440254739868473,70.0828487286596,12.3336318538059,-6.54729564910996,-43.0358108333312,-1.146054330948,0.431679939098527,71.8293517020773,2.55701412937639,10.7386358455131,97.7194027621299,0.301497515290976
1.02053033003125,11.0314129202241,71.1774847347322,12.6849740939215,-4.48917684136619,-44.9181085885502,-4.34113310913268,-0.137921974951105,70.716210000396,0.252782359159904,2.48771781722549,97.2440498289652,0.891238324809819
-0.814593385897125,9.35079364910787,66.4296107767611,12.1448056779336,-6.135266605181,-44.6174058974721,-8.23460929666356,0.134175744640306,66.2927566019394,0.459464278280008,8.59031992642305,98.6274472507648,-1.19812035793439
-0.445001447628943,-2.96750888035065,71.9059638424038,12.0626667453907,-2.21147309758149,-44.0683203004301,-0.000549840131098156,0.454336223111577,69.3287605884294,2.1977938313691,10.2151061131916,98.3566910224035,-2.76763589028269
0.203680448661118,-0.964581751708888,69.2732896576838,12.1434435797855,-1.54475703134805,-44.4663294991478,-8.7552916790553,0.319673026366403,66.8309180267847,1.56120028054391,7.46989707340235,97.4275793847628,1.89954516524449
-1.54564124827358,2.28695997927593,72.9381647116271,12.0657327210065,-5.78280703207929,-44.7440142286941,-5.98659416348798,0.601349456757765,67.6130271476332,3.57249529526014,7.30855680696764,98.9987023072317,0.0915837725624442
-0.857515415990795,-1.74217300401123,66.4296248927901,12.0160154779442,-5.4781571758887,-44.7338216360658,-10.6819197107235,0.675724693728408,69.2743095354444,4.47508443348065,8.29406792624135,98.9821412079036,1.16068886220455
1.30253763415932,-7.24057975043672,70.8852283609875,12.7124616070651,-8.61191584477245,-44.3553431932814,-9.97493558536911,0.710138207899834,68.0941081546154,4.21394957573137,5.97289625351154,97.3468499854207,-1.93432405777276
1.06979441736954,4.36562478667301,67.2354522869352,12.4794390262105,-2.20202547090216,-44.3219876610674,-5.58792123518151,0.953462145811909,66.3698283981187,6.02728375797861,8.20505860041213,97.418848796282,-0.876047295983881
-0.163512451377578,1.37443622323919,68.829846007182,12.4873446745332,-5.21207985272039,-43.1888297433034,-0.770622283342608,0.482595587304871,64.0688534523179,2.78245138241715,11.6057084280615,97.3069683979265,-4.54868853511289
0.107967507901643,8.27225792277896,66.5374654375736,12.849855899578,-4.33236098942697,-43.1510236044414,1.61922036247371,0.973239218595984,68.0287637834962,6.03476454025751,2.6163601986887,98.5869939881377,2.70106546906754
1.21796733624322,1.84134686628906,70.7059587577564,12.6494530891068,-2.40976138597946,-43.2787986146286,-5.23611740769868,0.851528836592285,67.8925509601124,5.36148300820206,5.81078187434451,97.0671489527449,-5.77126766275615
-0.402929116099009,-0.546506151459359,71.0654288526517,12.163336934289,-4.27323442371296,-43.4626783346757,1.3495708556648,0.473982014724921,69.0763680965709,3.930015009517,13.0490253184523,98.7541256095283,-1.09173942031339
1.32395574901383,-5.24615483433384,72.5329865771877,12.7308480369393,-5.23960180325223,-44.6698619825765,1.79900424974303,0.779501248604864,71.1947909980466,5.25337543071039,12.0491736412849,97.489045703318,-2.39608490513638
0.558430998791358,3.88440718707978,69.0751396663679,12.3732109381817,-2.81680273542238,-43.5030305087566,2.34016179536132,1.09083670795108,77.1133218575627,5.66296414740449,7.84548197436366,98.660707234405,0.883905212394893
1.34147964340293,3.29944665040328,71.4810369727634,12.5149917034432,-3.20932442895224,-43.6505182953551,-8.48274655127376,0.462610672730472,70.1528183442456,2.47786986483724,14.6429781169444,98.8050095499493,-3.09194968780503
1.82361886868638,3.18852630260703,71.885705173331,12.8179613100365,-4.71732713022222,-43.5563916633837,-6.61616719665727,0.25252417630531,57.5138528554345,1.23140792265988,6.31005086606857,98.0861577237956,-1.04399154009297
0.44057471515809,-5.87925175229151,70.6645548232386,12.0302526762243,-9.98179067073033,-44.1113205258735,-6.29406235808568,0.625007253862611,67.1741610057301,3.1082045810597,7.1608582949865,97.1524637145922,0.744499729014933
0.875481390121309,-0.272612581114464,69.9752361127236,12.4690953774843,-11.6991748538749,-44.287611077074,-2.4340785287089,0.533272326866609,65.2260755210394,2.92540103988417,11.8308550934193,98.0068133831955,-1.67547325557098
1.94477595346732,0.775942553765755,73.0114169570192,12.5378260354046,-3.69377562077963,-43.8498874041252,0.108084690482459,0.778058479538628,71.6444115938765,5.2121753829516,10.9178797569087,97.8120039836504,-1.93732264405116
-0.411487670558716,5.36487507343846,68.8343924981833,12.5586759261787,-10.2267511681382,-44.8491484578699,-11.3661697608391,0.202165533914425,63.5223056282064,1.51302423916698,7.8839199846009,98.480728556402,1.94703400786966
0.432794352553925,-1.12174259597553,67.1056101983787,12.4746083200444,-2.74466038230227,-43.4897515927441,1.79457480323571,0.488581398251417,71.5146753607994,3.18841018973952,13.5088664200046,98.1524271694943,-0.13170815538615
1.2651610941805,-1.67579645709045,72.0992615590918,12.4603321952745,-2.12033541896474,-43.5960488622077,-1.5079017073419,0.993197798590684,75.2786223899142,5.94392598069545,4.93541454484614,97.4766813716851,1.08250070502982
1.83642614438102,3.01627644372549,68.4353739493658,12.6339744066354,-5.47088649789507,-44.5155876474455,0.528750125535878,0.702177991597407,70.2691284139456,5.03490568051123,16.595378896741,98.5628052474931,2.87136413063854
0.765989720008063,6.37794651671413,67.8133889963929,12.3127482954878,-5.72664731453298,-43.9390720743686,-7.02168911360503,0.959565365240978,72.7814268313025,4.94728958569206,5.36177404172836,97.9274542587809,0.967161122243851
2.20388000655797,0.835486538892124,71.8668171040621,12.7392862385605,-8.47991832576436,-43.4156168573536,-6.1856432293664,0.383411281866409,67.9575941679154,2.4168681719633,7.76637560827573,98.8493992178701,0.328050823416561
0.785372886782806,1.00080830490742,67.5025757308067,12.4623129027896,-4.50442165058459,-43.5677129626274,-4.34489980153347,0.183505344952298,68.6959736015086,1.52886732597514,13.9271778322835,98.9009617208503,0.736389357130975
0.607117433875317,8.59261781188307,69.4646283662135,12.5389773575589,-6.42630421239304,-43.2607877394184,-3.80920075981299,0.140233101909568,69.0301440974552,1.70941670934738,15.7307559962485,98.1511401636526,-4.80550013389438
1.23256713981676,3.37851720194454,69.7517903157858,12.5319936049636,-4.16722779045688,-44.1476966929622,-3.80211410792518,0.546256118920629,72.7485807823722,3.67047542150853,6.56443822386014,97.2702482980676,-0.104837640654296
1.5457415853717,12.2083167105888,71.4648132611488,12.4920838824473,-6.77101511332043,-44.3753967960365,-9.0370038452689,0.955765191776984,68.5247158685685,4.55238911510808,7.19903331884714,98.4350076084957,-1.60650030430406
-2.43612192222161,1.71608353506608,70.6618713189704,12.0750847221352,-4.35175462052072,-43.0389831904322,-10.8220540035251,-0.133841348075299,57.7279968050686,0.0612986125789751,8.24003232142969,98.232055103872,0.0516886175610125
1.40725708759045,1.00102755860973,69.2729763355103,12.5182164094876,-7.40722435793208,-44.6228307397105,0.661183662942726,0.939242262764734,73.4193824318846,5.84676705619626,9.22634438325184,97.4662560373545,-2.48971385136247
2.10898282206228,0.172982971977803,71.0823484832548,12.6251252766233,-5.22391533505716,-44.3964093406685,-3.87965378065981,0.878890378694545,73.6455595408118,6.03560855621416,12.544523610739,97.3183737616055,2.20426844386384
2.51344550149906,4.28983196878247,71.304402909823,12.8514362990391,-8.86707638106848,-44.0161107061431,-6.54813555805899,0.258657925514361,74.0058620035144,1.75086756855919,11.9970533071971,98.4086195034906,2.23540837038308
2.47158093104587,21.1854718995104,70.9585854595864,12.8891588905826,-4.11784848348069,-43.2964719817974,-10.5453976830382,0.730416254638874,69.0322672504867,4.89636227524516,12.8485354554504,97.9056348563172,-3.95694435900077
1.54199777153892,1.25247473373719,66.6758999427539,12.5220986208878,-9.74645524077698,-44.0092305876315,-3.86371964785477,0.723715290528182,65.9161135192016,4.62126393757517,8.53239065881437,97.3684068517759,-3.70764929521829
-1.27045151644035,5.20647217499183,71.7024784467541,12.5606326346751,-4.06225670822823,-43.0123058995232,-4.58270924423333,0.814338903988448,72.1013416879613,5.00449240800778,10.7162667661339,97.07086342806,-5.18779104901478
0.611082804438343,-1.485060246728,70.9970910539676,12.2664921127725,-3.96779868202261,-43.9677636562847,1.21993204663813,0.703244971928516,69.7904165960877,3.8505516620639,9.29264551881613,98.3803272838704,-2.26321039395407
